ttr,mattr,avg_word_len,total_words,avg_sent_len,std_sent_len,avg_dep_depth,subord_ratio,noun_ratio,verb_ratio,adj_ratio,filler_rate,repetition_rate,cohort_rate,first_person_rate,pronoun_types,flesch_reading_ease,fk_grade,gunning_fog,item_id,birth_year,recording_year,age,branch,bert_pc1,bert_pc2,bert_pc3,bert_pc4,bert_pc5,bert_pc6,bert_pc7,bert_pc8,bert_pc9,bert_pc10,vader_compound,vader_pos,vader_neg,vader_neu,nrc_anger,nrc_fear,nrc_joy,nrc_sadness,nrc_trust,nrc_anticipation,first_person_word_rate,function_word_rate
0.12138284250960307,0.7411400651465797,3.7808792146820314,11715,12.215849843587069,9.215207038003063,2.1353790613718413,0.06462093862815885,0.10851985559566787,0.1184115523465704,0.02851985559566787,0.0,0.0029022620571916347,0.0005121638924455825,0.07861715749039692,51,88.8766801898778,4.242749716352254,6.666848831931908,afc2001001_20414,1923,2004,81,navy,-0.03789116,0.026365945,0.041884404,0.046067785,-0.02285238,-0.03877193,-0.01682773,-0.060149584,-0.020875597,0.005406708,0.9641,0.09,0.08,0.829,0.0,0.0,0.0,0.0,0.0,0.0,0.06940010082339103,0.2122332381112418
0.17147487844408427,0.71111583074661,3.833387358184765,6170,11.707779886148007,9.687429804112876,2.2510868133315767,0.06797523382953498,0.11987880384666053,0.12001053879594256,0.02674219470425504,0.0009724473257698541,0.005348460291734198,0.0019448946515397082,0.06385737439222042,46,87.4929296138357,4.388403115353416,6.840677499301908,afc2001001_53576,1923,2008,85,army,0.051684458,0.035610247,-0.005716888,0.019095026,0.017239358,-0.0017361644,0.021534141,-0.018654844,0.01696617,0.0028062894,0.9931,0.055,0.046,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05390159824506424,0.23660294578502036
0.208998168977243,0.7218441971383147,3.9155113784985613,3823,12.700996677740864,9.686633202202348,2.2458378378378376,0.06097297297297297,0.12972972972972974,0.10918918918918918,0.03351351351351351,0.0,0.011509285901124771,0.0023541721161391576,0.06460894585404132,40,84.13585806592454,5.015755325737413,7.390303657429491,afc2001001_01507,1919,2002,83,navy,-0.049233016,-0.0069761793,0.067751035,0.055973597,-0.0130986525,-0.01727274,0.030128337,0.02533045,0.0075903274,0.06025453,0.9993,0.079,0.045,0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.057474161835139904,0.2210738593395513
0.11367863785949349,0.7320137841912557,3.9319645156674774,13978,12.039621016365203,7.87434573705041,2.081037758252197,0.05824032296366659,0.12983851816670625,0.11915222037520778,0.03526478271194491,7.154099298898269e-05,0.0007154099298898269,0.0028616397195593076,0.08119902704249535,49,84.43756506855017,4.631869323921052,6.7599311233928265,afc2001001_20706,1919,2004,85,army,0.048529867,0.007939563,-0.0015490169,-0.017164452,0.010642518,0.022738514,-0.020538775,-0.02666477,-0.006610135,0.0028060025,0.9991,0.069,0.059,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.07219214216298764,0.22705817020685826
0.18592756427978988,0.7344439805149616,3.9966823334254906,7234,18.54871794871795,17.50740314903987,2.7248441674087265,0.0548753339269813,0.11843276936776491,0.11019590382902938,0.034728406055209264,0.000552944429084877,0.005114735969035112,0.0016588332872546309,0.0646944982029306,45,73.4430484456849,8.104058014207272,10.49359270141582,afc2001001_52697,1925,2008,83,army,-0.009429267,-0.018417614,-0.04259272,-0.053135324,-0.016481673,-0.05751121,-0.016859304,0.019039102,0.08808565,0.0071549364,0.999,0.084,0.062,0.855,0.0,0.0,0.0,0.0,0.0,0.0,0.055398682264353905,0.23302406884496438
0.15534144692359703,0.7445981498769414,3.892072346179851,11832,18.31578947368421,15.466611344505766,2.6490847261413792,0.059619419723609,0.13935315823746472,0.12177121771217712,0.04116923522176398,8.451656524678837e-05,0.007352941176470588,0.003465179175118323,0.06651453684922244,48,77.83232554339554,7.642251419531416,10.040098188124585,afc2001001_11293,1924,2004,80,army,-0.007143036,0.014696396,-0.0040141298,-0.03460056,0.014854037,-0.027507246,0.046102103,0.022551006,0.015289615,0.042415094,0.9998,0.082,0.061,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.05949543923083244,0.2283671624619936
0.19617674710122218,0.7518837833570189,4.115794421811344,6382,14.182222222222222,11.58342280807436,2.631501733795679,0.06001600426780475,0.13496932515337423,0.10936249666577753,0.041344358495598824,0.0007834534628643058,0.002977123158884362,0.00031338138514572234,0.07599498589783767,38,73.18123994128322,7.148512985694627,9.715601202695431,afc2001001_48902,1920,2007,87,navy,0.049752373,-0.11689537,0.0014760538,-0.069771,0.054352023,0.02204908,0.014129829,0.020576756,-0.022305561,0.048501547,0.9999,0.099,0.047,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.06815728604471859,0.24548959136468773
0.16617429837518463,0.7317333730099687,3.901477104874446,6770,13.512974051896208,12.579580265573622,2.402859545836838,0.05827225759942328,0.09671993271656855,0.11798630301573952,0.035924546437582604,0.00014771048744460856,0.0048744460856720824,0.0011816838995568684,0.09615952732644018,43,80.99890671010192,5.70286455184733,8.051218618002551,afc2001001_20707,1922,2004,82,army,-0.0045911227,0.003507872,-0.04303151,-0.0323916,0.001200833,-0.02657248,-0.00021346932,0.0038839704,0.013187591,-0.018537778,0.9999,0.103,0.056,0.841,0.0,0.0,0.0,0.0,0.0,0.0,0.08375745237749019,0.21215646357423296
0.190210027100271,0.7553783091374893,3.980521680216802,5904,13.698375870069606,12.818090904606976,2.424271446162266,0.06936653440963196,0.11821042550280476,0.11273772061841565,0.03871938705705295,0.0023712737127371273,0.0027100271002710027,0.0022018970189701895,0.06216124661246612,43,79.16637622718054,6.136406058147397,8.338797565922922,afc2001001_53539,1917,2008,91,army,0.02215648,-0.018816521,-0.037279304,-0.023824843,0.013288285,-0.058117658,0.02428443,-0.0019471295,0.013315178,-0.010316485,0.9999,0.109,0.05,0.841,0.0,0.0,0.0,0.0,0.0,0.0,0.05409404801052285,0.2111147648799737
0.17759778743579613,0.7344304807500498,3.862109838008692,5062,15.293051359516616,12.534493075951586,2.587194608256108,0.07952822240943555,0.13125526537489468,0.11575400168491996,0.03352990732940185,0.0,0.0019755037534571317,0.0,0.07032793362307388,43,81.96034395153413,6.226140316591756,8.544146961110027,afc2001001_20716,1921,2004,83,navy,-0.07319254,0.008294161,0.075136825,0.043276817,0.0071221394,-0.032389037,0.0092679225,-0.007965984,-0.040031992,-0.0043767164,0.9937,0.083,0.071,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.06402146827678742,0.2267586735671842
0.12777557494052338,0.7332543081980276,3.874603489294211,10088,12.562889165628892,8.254179219746856,2.069021650659287,0.06128927234250366,0.11875305225459873,0.1164740354875468,0.03003418525150578,0.0,0.005154639175257732,0.0024781919111816018,0.05908009516256939,45,86.19083680402426,4.628159614310366,6.96229893362273,afc2001001_01695,1920,2002,82,army,-0.023122216,0.0056042126,-0.010955072,0.0132515775,-0.0028044179,0.040252827,-0.014610311,-0.05546844,0.021590672,0.026688917,-0.9999,0.058,0.083,0.859,0.0,0.0,0.0,0.0,0.0,0.0,0.05112868994790662,0.2328767123287671
